BuildingType_Campus,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_Nonresidential WA,BuildingType_SPS-District K-12,GroupedPropertyType_Educational Facilities,GroupedPropertyType_Food and Perishables,GroupedPropertyType_Healthcare Facilities,GroupedPropertyType_Hotels and Restaurants,GroupedPropertyType_Office Buildings,GroupedPropertyType_Retail and Others,GroupedPropertyType_Specialized Properties,GroupedPropertyType_Storage and Logistics,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kWh),Electricity(kBtu),NaturalGas(therms),NaturalGas(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,DistanceToDowntown
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1928,1.0,2,25955,0,25955,,46.90000153,46.90000153,147.3999939,147.3999939,1218112.0,1218112.0,0.0,357008.1875,1218112.0,0.0,0.0,8.49,0.33,2.95132044144756
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1951,1.0,2,21936,0,21936,96.0,27.79999924,31.29999924,36.5,40.29999924,608755.375,686216.5,0.0,22570.19922,77010.0,5317.459961,531746.0,28.78,1.31,11.673800880366544
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1960,1.0,1,25406,0,25406,,96.09999847,97.80000305,257.3999939,259.1000061,2442220.0,2484501.5,0.0,557402.375,1901857.0,5403.629395,540363.0,41.96,1.65,12.687420839509809
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1967,1.0,2,23250,0,23250,55.0,41.09999847,40.40000153,129.0,126.6999969,904236.0,888432.5,0.0,265016.4063,904236.0,0.0,0.0,6.3,0.27,6.136243452372183
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1962,1.0,1,45036,0,45036,,42.70000076,47.40000153,94.09999847,99.09999847,1791697.75,1989787.875,0.0,289841.9063,988941.0,8027.569824,802757.0,49.53,1.1,4.50873819329837
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2009,1.0,39,1074552,112124,962428,65.0,43.0,43.79999924,115.4000015,115.4000015,26416770.0,26932200.0,0.0,6056265.5,20663978.0,57527.89453,5752789.0,449.59,0.42,0.9746376919850058
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1959,1.0,2,122679,0,122679,,159.0,170.8999939,290.7000122,303.2999878,16378152.0,17612938.0,0.0,1788779.625,6103316.0,102748.3516,10274835.0,588.25,4.8,5.44980933289403
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945,14.0,2,537000,0,537000,,169.6999969,181.3000031,266.7999878,278.8999939,90609640.0,96775464.0,0.0,6629278.0,22619097.0,679905.375,67990538.0,3768.66,7.02,5.44980933289403
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1980,1.0,4,23022,0,23022,78.0,44.59999847,46.70000076,125.4000015,127.5999985,1027230.875,1075427.75,0.0,253588.5,865244.0,1619.869995,161987.0,14.64,0.64,11.785072264390319
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1967,1.0,1,27263,0,27263,,90.80000305,88.5,285.2000122,278.0,2470642.0,2408141.75,0.0,724103.625,2470642.0,0.0,0.0,17.22,0.63,4.825521310418015
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1962,1.0,1,31569,0,31569,12.0,92.80000305,101.4000015,148.5,157.3999939,3064039.5,3344952.0,0.0,235929.7969,804992.0,22590.46875,2259047.0,125.59,3.98,4.664535477370857
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1956,1.0,1,22509,0,22509,57.0,7.900000095,7.900000095,24.79999924,24.79999924,177812.7969,177812.7969,0.0,52113.89844,177813.0,0.0,0.0,1.24,0.06,4.616518837681069
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1956,1.0,1,39984,0,39984,75.0,26.79999924,29.10000038,51.0,53.40000153,1073156.375,1163530.25,0.0,128166.0,437302.0,6358.540039,635854.0,36.82,0.92,4.5462802419339505
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1906,1.0,1,26440,0,26440,91.0,27.20000076,31.29999924,46.20000076,51.29999924,719905.1875,826275.1875,0.0,65467.5,223375.0,4965.300293,496530.0,27.93,1.06,2.2673040610521222
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1956,1.0,2,28800,0,28800,,39.70000076,44.0,91.0,95.40000153,1143826.625,1266706.875,0.0,198903.4063,678658.0,4651.680176,465168.0,29.44,1.02,2.2020596761632465
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,4.0,2,28500,0,28500,92.0,37.40000153,41.79999924,87.5,94.69999695,1162561.125,1300765.5,0.0,210289.2969,717507.0,4450.540039,445054.0,28.64,1.0,3.859451238419177
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1978,1.0,2,26519,0,26519,,140.1999969,140.1999969,318.2000122,318.2000122,3717064.0,3717064.0,0.0,636151.6875,2170550.0,15465.14063,1546514.0,97.27,3.67,2.67288091401181
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1988,1.0,2,34639,15402,19237,,359.7000122,370.8999939,700.2999878,712.0999756,15480681.0,15960838.0,0.0,1946759.75,6642344.0,88383.35938,8838336.0,515.71,14.89,2.526936856143224
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1921,1.0,2,26300,0,26300,,134.5,141.1000061,263.5,267.6000061,3537841.5,3711173.0,0.0,450739.5938,1537923.0,19999.17773,1999918.0,116.94,4.45,2.4216468880100392
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1962,1.0,2,34072,0,34072,,193.3000031,205.6999969,366.3999939,388.3999939,6584966.5,7007726.0,0.0,780828.6875,2664187.0,39207.78516,3920779.0,226.81,6.66,3.6251100189923777
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1949,1.0,3,23355,0,23355,77.0,38.40000153,38.40000153,120.4000015,120.4000015,840549.375,840549.375,0.0,246350.9063,840549.0,0.0,0.0,5.86,0.25,3.4922637541685324
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1965,1.0,4,30840,0,30840,30.0,116.4000015,126.1999969,251.6000061,261.8999939,3542708.5,3840161.75,0.0,552255.0,1884294.0,16584.14063,1658414.0,101.21,3.28,3.4410413202864114
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1946,1.0,1,20332,0,20332,,19.29999924,21.20000076,42.29999924,45.29999924,392683.6875,431857.6875,0.0,62698.30078,213927.0,1787.57019,178757.0,10.99,0.54,8.255149976376792
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1900,1.0,1,21850,0,21850,100.0,14.5,16.5,23.10000038,26.0,317794.4063,359962.5938,0.0,24049.30078,82056.0,2357.380127,235738.0,13.09,0.6,3.496413794163735
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1997,1.0,4,32282,6985,25297,,55.0,59.29999924,128.1000061,135.5,1391714.25,1500695.375,0.0,249606.4063,851657.0,5400.570313,540057.0,34.62,1.07,7.478221849142892
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1983,1.0,13,307557,83064,224493,,40.79999924,41.5,128.0,130.3999939,9512829.0,9691704.0,0.0,2788050.25,9512827.0,0.0,0.0,66.32,0.22,0.3382287326566414
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1918,1.0,2,28309,0,28309,,15.19999981,17.60000038,33.59999847,36.5,430308.9063,498364.9063,0.0,69894.70313,238481.0,1918.280273,191828.0,11.85,0.42,4.772243258925821
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1914,1.0,4,45500,0,45500,77.0,61.5,64.5,116.9000015,121.3000031,2799595.0,2934339.25,941139.6875,313468.0,1069553.0,7889.02002,788902.0,122.0,2.68,0.40445489854242295
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,1.0,5,38376,0,38376,,65.0,67.69999695,204.1000061,212.3999939,2058532.875,2142457.5,0.0,603321.375,2058533.0,0.0,0.0,14.35,0.37,0.4456358537394523
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,1.0,4,42804,0,42804,,50.29999924,52.0,105.1999969,110.6999969,1544501.75,1598032.0,0.0,225503.0938,769417.0,7750.851074,775085.0,46.53,1.09,0.39856569328766384
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2005,1.0,5,57600,0,57600,,138.0,145.3999939,277.0,286.8999939,6983736.0,7355579.0,0.0,937257.125,3197921.0,37858.14453,3785814.0,223.36,3.88,0.5149580341203497
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,1.0,4,33300,0,33300,,38.70000076,40.70000076,108.0999985,109.8000031,1287497.375,1355968.5,0.0,315212.0,1075503.0,2119.939941,211994.0,18.76,0.56,0.5369652025986703
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1900,1.0,3,22200,0,22200,,8.5,10.39999962,15.0,17.5,188745.7031,231847.0938,0.0,18890.0,64453.0,1242.929932,124293.0,7.05,0.32,0.5954106688695117
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1968,1.0,2,29498,0,29498,,130.3999939,136.0,372.2999878,378.1000061,3768900.5,3930355.5,0.0,953599.875,3253683.0,5152.17041,515217.0,50.05,1.7,4.279204730837558
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1938,1.0,1,23050,0,23050,27.0,20.20000076,21.10000038,63.59999847,66.30000305,466672.6875,486485.3125,0.0,136773.9063,466673.0,0.0,0.0,3.25,0.14,4.830276774562849
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2008,1.0,4,48350,0,48350,45.0,72.19999695,74.69999695,226.6000061,234.6000061,3168131.0,3280955.5,0.0,928526.0,3168131.0,0.0,0.0,22.09,0.46,4.7519630208761665
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1930,1.0,1,46059,0,46059,82.0,34.40000153,36.0,98.59999847,100.1999969,1582655.875,1656820.0,0.0,402718.0,1374074.0,2085.819824,208582.0,20.66,0.45,6.314902206986169
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1970,1.0,2,23595,0,23595,72.0,34.59999847,34.90000153,107.1999969,107.5,817409.625,823716.875,0.0,234290.9063,799401.0,180.0899963,18009.0,6.53,0.28,7.798810564870538
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,1.0,3,28142,0,28142,96.0,30.10000038,32.40000153,64.19999695,66.19999695,847097.8125,911154.125,340615.5938,121366.1016,414101.0,923.8099976,92381.0,34.08,1.21,0.6267311425616995
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1900,1.0,3,28760,0,28760,,107.5,112.0,165.1999969,170.6000061,2615973.5,2726126.75,500752.8125,167702.0938,572200.0,15430.20996,1543021.0,124.59,4.33,0.6089854061353237
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1902,1.0,4,39030,0,39030,99.0,18.39999962,20.0,47.70000076,49.29999924,713326.875,773324.6875,0.0,153675.7969,524342.0,1889.849976,188985.0,13.69,0.35,0.5815410155960425
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1909,1.0,3,47215,0,47215,58.0,45.5,46.40000153,131.6000061,135.1000061,2092696.0,2136896.0,0.0,468222.3125,1597575.0,9918.134766,991813.0,63.81,1.35,0.4785727824590015
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1926,1.0,2,61580,27000,34580,,115.8000031,123.8000031,313.2000122,332.3999939,4199443.0,4489734.5,0.0,975101.0,3327045.0,8723.980469,872398.0,69.53,1.13,1.6488539154844999
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1917,1.0,3,30720,0,30720,,41.90000153,44.29999924,107.3000031,109.8000031,1288669.5,1361277.25,0.0,272592.0938,930084.0,3585.850098,358585.0,25.53,0.83,1.626848077648704
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1916,1.0,2,20640,0,20640,,19.29999924,19.29999924,60.5,60.5,412562.4063,412562.4063,0.0,120915.1016,412562.0,0.0,0.0,2.88,0.14,1.6033506848854053
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1912,1.0,2,34914,0,34914,,42.40000153,41.79999924,133.1000061,131.1999969,1333289.625,1314474.5,0.0,390764.8125,1333290.0,0.0,0.0,9.29,0.27,1.4837248252679762
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1906,1.0,3,20897,0,20897,,56.59999847,60.5,148.1999969,152.3000031,964923.8125,1031474.188,0.0,212556.5,725243.0,2396.810059,239681.0,17.79,0.85,1.5969020671195684
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1916,1.0,2,36940,0,36940,100.0,9.100000381,9.100000381,28.60000038,28.60000038,336745.4063,336745.4063,0.0,98694.39844,336745.0,0.0,0.0,2.35,0.06,1.5726172888770098
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1913,1.0,3,22866,0,22866,,50.5,53.09999847,133.1999969,135.8000031,1153690.125,1213909.875,0.0,257313.9063,877955.0,2757.350342,275735.0,20.76,0.91,1.533343585212937
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1920,1.0,1,30240,0,30240,78.0,38.40000153,40.0,107.6999969,108.3000031,1264626.875,1316900.75,0.0,311067.3125,1061362.0,2032.649902,203265.0,18.19,0.6,1.4901698979812128
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1962,1.0,2,28586,0,28586,,187.8999939,187.8999939,590.0999756,590.0999756,5078204.0,5078204.0,0.0,1488336.25,5078203.0,0.0,0.0,35.4,1.24,5.909895693497028
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1908,1.0,3,28800,0,28800,,161.3000031,161.3000031,257.7000122,257.7000122,4644346.0,4644346.0,0.0,357061.5,1218294.0,34260.51953,3426052.0,190.45,6.61,1.0935583798848771
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1913,1.0,3,28800,0,28800,,31.20000076,32.5,62.0,62.79999924,899924.1875,935833.1875,0.0,118085.2969,402907.0,4970.169922,497017.0,29.21,1.01,1.1150881490268698
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1979,1.0,3,35202,0,35202,2.0,108.0999985,108.0999985,339.5,339.5,3605755.5,3605755.5,0.0,1056786.375,3605755.0,0.0,0.0,25.14,0.71,1.1888513269026462
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1910,1.0,2,24600,0,24600,69.0,13.5,14.10000038,36.09999847,38.0,331059.5,347690.5938,0.0,75706.79688,258312.0,727.4799805,72748.0,5.66,0.23,1.1546239948374735
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1900,1.0,1,48850,0,48850,,28.89999962,34.29999924,47.40000153,53.79999924,1063480.5,1259282.25,815676.125,70317.5,239923.0,78.81000519,7881.0,65.05,1.33,0.5617819430763978
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1961,1.0,3,54863,0,54863,100.0,18.60000038,18.79999924,58.29999924,59.09999847,2037720.625,2066851.25,0.0,597221.6875,2037720.0,0.0,0.0,14.21,0.26,4.436005220022669
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1964,1.0,1,25000,0,25000,,79.59999847,81.80000305,155.6000061,157.8999939,1989103.875,2044286.625,0.0,252526.5938,861621.0,11274.83008,1127483.0,65.89,2.64,5.764242748407244
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1960,1.0,1,25000,0,25000,,11.5,13.69999981,24.10000038,26.10000038,287132.5,342696.3125,0.0,42144.60156,143797.0,1433.350098,143335.0,8.61,0.34,5.511836587477637
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1927,1.0,1,22622,0,22622,,33.70000076,37.90000153,64.0,69.0,774075.6875,872014.3125,0.0,92448.89844,315436.0,4586.399902,458640.0,26.56,1.17,5.535358850957308
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1917,1.0,3,27544,0,27544,94.0,46.09999847,48.79999924,124.0999985,127.0,1031667.5,1092060.75,0.0,237431.0938,810115.0,2215.526123,221553.0,17.41,0.63,1.273077789834695
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1989,1.0,7,47415,0,47415,,43.40000153,45.59999847,136.3999939,143.1999969,1478979.25,1552850.625,0.0,433464.0,1478979.0,0.0,0.0,10.31,0.22,1.1816285448848485
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1961,1.0,3,22960,0,22960,,98.69999695,106.5999985,153.0,162.1999969,2266983.0,2447325.5,0.0,158947.0,542327.0,17246.55469,1724655.0,95.38,4.15,3.5532076402539703
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1948,1.0,1,22778,0,22778,,56.5,61.20000076,70.0,74.59999847,2470566.0,2675057.75,0.0,65755.79688,224359.0,22462.07031,2246207.0,120.86,5.31,8.2064142316909
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1956,1.0,2,21562,0,21562,20.0,40.40000153,46.59999847,60.90000153,68.30000305,866806.0,1000251.875,0.0,55624.30078,189790.0,6770.159668,677016.0,37.28,1.73,9.783905454285149
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1959,1.0,1,25753,0,25753,,53.5,62.59999847,75.0,85.30000305,1378130.25,1612521.0,0.0,67861.39844,231543.0,11465.87012,1146587.0,62.51,2.43,3.8486477992273547
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1928,1.0,3,71280,0,71280,,319.3999939,325.5,556.0999756,557.2999878,22767828.0,23204450.0,0.0,2206473.0,7528486.0,152393.4063,15239341.0,861.85,12.09,4.738752175491131
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2009,1.0,19,1206670,201857,1004813,87.0,54.59999847,55.0,153.3999939,152.3999939,27684480.0,27917688.0,0.0,6841566.5,23343425.0,43410.53125,4341053.0,393.29,0.33,1.5133678529999868
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1994,1.0,3,66610,0,66610,,9.600000381,11.10000038,20.39999962,22.0,640377.0,742571.5,0.0,96545.70313,329414.0,3109.630127,310963.0,18.81,0.28,4.973008256574493
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1950,1.0,1,36000,0,36000,,103.0,108.0,280.7000122,286.0,3646053.75,3823703.75,0.0,856634.1875,2922836.0,7232.174316,723217.0,58.79,1.63,4.144420728092729
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938,1.0,2,23222,0,23222,62.0,81.30000305,88.80000305,114.6999969,123.6999969,1219863.125,1331981.25,0.0,61771.10156,210763.0,10091.0,1009100.0,55.06,2.37,12.195110550066369
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1924,1.0,2,24476,0,24476,,111.4000015,117.1999969,211.1999969,219.1000061,2662054.25,2800725.0,0.0,315680.3125,1077101.0,15849.53027,1584953.0,91.69,3.75,1.2026506449964642
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1910,1.0,2,24750,0,24750,,34.70000076,40.20000076,63.5,69.30000305,782343.8125,906960.625,0.0,85614.79688,292118.0,4902.259766,490226.0,28.07,1.13,1.1850039147353841
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904,1.0,3,60000,0,60000,52.0,74.30000305,80.5,143.8999939,150.3999939,3625407.5,3928621.25,0.0,450472.5,1537012.0,20883.94922,2088395.0,121.63,2.03,1.0950331763609797
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1954,1.0,2,46560,0,46560,,14.80000019,15.80000019,34.40000153,35.40000153,690557.6875,734550.6875,0.0,123010.7031,419713.0,2708.450195,270845.0,17.31,0.37,1.2015007219297587
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1980,1.0,3,30408,0,30408,61.0,57.59999847,58.79999924,180.8999939,184.6000061,1440554.25,1469861.875,0.0,422202.3125,1440554.0,0.0,0.0,10.04,0.33,3.188956051364539
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1920,1.0,3,30109,0,30109,89.0,51.59999847,56.0,124.0999985,128.6999969,1465795.75,1589657.75,0.0,278322.0,949635.0,5161.609863,516161.0,34.03,1.13,3.3105486433632554
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1960,1.0,2,25481,0,25481,92.0,36.0,41.29999924,55.79999924,61.40000153,917100.3125,1052797.5,0.0,64270.60156,219291.0,6978.089844,697809.0,38.59,1.51,4.6207664283913275
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1912,1.0,2,27788,0,27788,73.0,56.59999847,56.79999924,151.8999939,152.1999969,2119806.25,2127889.25,0.0,486507.6875,1659964.0,4598.419922,459842.0,35.99,1.3,2.008534900188796
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1990,1.0,4,41704,8584,33120,73.0,46.59999847,47.29999924,97.5,99.80000305,1943899.25,1974631.125,0.0,284054.0,969192.0,9747.070313,974707.0,58.52,1.4,13.810695869516874
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1941,1.0,2,22324,0,22324,53.0,28.0,34.40000153,48.70000076,56.5,588856.125,723060.1875,0.0,56828.30078,193898.0,3949.580322,394958.0,22.33,1.0,4.245253516221445
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1946,1.0,2,31360,0,31360,,53.90000153,58.90000153,130.1999969,135.5,1725108.25,1886366.625,0.0,330127.1875,1126394.0,5987.140137,598714.0,39.65,1.26,4.326416286776219
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1947,1.0,1,30496,0,30496,,61.09999847,68.0,147.1000061,154.3999939,1992158.25,2217613.5,0.0,379793.0938,1295854.0,6963.040039,696304.0,46.01,1.51,4.387566373387013
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1922,1.0,3,27600,0,27600,84.0,48.0,49.40000153,140.3000031,141.8000031,1072151.375,1103795.25,0.0,281869.6875,961739.0,1104.119995,110412.0,12.57,0.46,1.3745467301181653
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1997,1.0,3,31686,7358,24328,35.0,72.80000305,72.80000305,228.5,228.5,2305643.5,2305643.5,0.0,675745.375,2305643.0,0.0,0.0,16.07,0.51,6.257405637004385
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1981,1.0,3,26694,6034,20660,92.0,28.89999962,29.5,90.80000305,92.69999695,720170.6875,735909.0,0.0,211069.9063,720171.0,0.0,0.0,5.02,0.19,4.813158129405562
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1972,1.0,1,29400,0,29400,69.0,9.100000381,9.100000381,28.60000038,28.60000038,227509.5,227509.5,0.0,66679.20313,227509.0,0.0,0.0,1.59,0.05,11.515219261031927
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1992,1.0,3,22452,0,22452,85.0,55.40000153,56.5,107.0,110.5999985,1244150.0,1269576.0,0.0,153688.4063,524385.0,7197.649902,719765.0,41.88,1.87,6.438872706354115
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1912,1.0,2,25767,0,25767,22.0,90.69999695,92.90000153,284.7999878,291.7999878,1581352.75,1620383.625,0.0,463467.9063,1581352.0,0.0,0.0,11.02,0.43,6.470037729915293
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1953,1.0,4,33910,0,33910,75.0,62.79999924,65.59999847,157.3000031,158.5,1822834.25,1904055.75,0.0,372252.0938,1270124.0,5527.100098,552710.0,38.21,1.13,6.513200014556149
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1927,1.0,2,78401,0,78401,,31.39999962,36.29999924,58.0,64.80000305,2462408.25,2846592.0,0.0,275490.5938,939974.0,15224.33984,1522434.0,87.41,1.11,6.805960416101498
