Neighborhood,GroupedPrimaryPropertyTypes,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFABuilding(s),ENERGYSTARScore,DistanceToDowntown,Log_TotalGHGEmissions
CENTRAL,Bâtiments Industriels et de Stockage,1954.0,1.0,1.0,42000.0,,1.4108306535378838,4.41968362585098
CENTRAL,Bâtiments Industriels et de Stockage,1962.0,1.0,1.0,24248.0,,1.5360015035384194,0.5822156198526637
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1932.0,1.0,1.0,24617.0,,5.454509518106941,0.5596157879354227
GREATER DUWAMISH,Bâtiments Autres,2009.0,1.0,3.0,42355.0,,5.2652370746147925,3.1620938107692163
GREATER DUWAMISH,Bâtiments de Vente et de Services,1964.0,1.0,1.0,37247.0,69.0,5.264442402634317,4.083620598859125
BALLARD,Bâtiments de Vente et de Services,1993.0,1.0,1.0,25384.0,11.0,10.2613142457075,4.359653205696989
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1910.0,1.0,3.0,49052.0,96.0,2.268836365051399,2.402430427963762
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1900.0,1.0,2.0,52110.0,34.0,2.428839140132922,3.263849190510932
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1937.0,1.0,2.0,39036.0,,3.2373743227576766,3.6951100038645723
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1923.0,1.0,1.0,26310.0,96.0,3.305787903849302,2.771963526845863
SOUTHEAST,Bâtiments de Vente et de Services,1966.0,1.0,1.0,37883.0,88.0,7.408808239760644,6.026107490551522
DELRIDGE,Bâtiments Éducatifs et Culturels,1962.0,1.0,3.0,29874.0,95.0,8.005345959102717,4.012230265845171
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1965.0,1.0,1.0,20140.0,35.0,6.1768438554994125,3.872866290226952
NORTHWEST,Bâtiments Industriels et de Stockage,1990.0,1.0,2.0,40485.0,,11.005549612909425,3.8279890098181366
CENTRAL,Bâtiments Commerciaux et Administratifs,1971.0,1.0,2.0,39953.0,93.0,2.4500900064109463,3.3690184832979204
CENTRAL,Bâtiments de Vente et de Services,1998.0,1.0,2.0,21200.0,15.0,2.4603400073818142,2.540814281726296
CENTRAL,Bâtiments de Vente et de Services,1980.0,1.0,1.0,30630.0,27.0,2.482158913490502,3.7667659927710075
CENTRAL,Bâtiments de Vente et de Services,1980.0,1.0,2.0,23421.0,25.0,2.482158913490502,2.6546494243750947
BALLARD,Bâtiments Éducatifs et Culturels,1931.0,1.0,3.0,117116.0,83.0,8.674459896354863,5.55028158367044
BALLARD,Bâtiments Éducatifs et Culturels,1928.0,1.0,2.0,24120.0,66.0,8.73048660349398,3.482470101790892
BALLARD,Bâtiments Éducatifs et Culturels,1929.0,1.0,3.0,35736.0,88.0,8.827605945764644,3.9541241814467813
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1941.0,1.0,1.0,51050.0,10.0,3.567889998387551,3.3586377672433594
GREATER DUWAMISH,Bâtiments de Vente et de Services,1954.0,1.0,2.0,21900.0,40.0,3.844861679885385,3.7764323511217976
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1952.0,1.0,1.0,16300.0,100.0,3.6585149978049154,0.9555114450274363
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1964.0,1.0,1.0,33462.0,1.0,3.5272025630468455,2.367436065313662
GREATER DUWAMISH,Bâtiments Autres,1962.0,1.0,3.0,36140.0,,7.171862339461227,3.5097527882165007
DOWNTOWN,Bâtiments Autres,1991.0,1.0,2.0,26579.0,,1.4378910656934158,5.703482429647199
DOWNTOWN,Bâtiments Industriels et de Stockage,1930.0,1.0,1.0,23903.0,65.0,1.3417638807936738,2.7324175575505043
NORTHEAST,Bâtiments Industriels et de Stockage,1947.0,1.0,3.0,22522.0,,8.343763881651741,3.1994891110680106
NORTHEAST,Bâtiments Industriels et de Stockage,1996.0,1.0,4.0,38959.0,,8.325991384106318,3.212455257065278
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1928.0,1.0,2.0,25955.0,,2.95132044144756,2.2502386126218363
EAST,Bâtiments Éducatifs et Culturels,1923.0,1.0,4.0,46100.0,75.0,0.7280143706807143,4.371850028222321
NORTHWEST,Bâtiments Éducatifs et Culturels,1951.0,1.0,2.0,21936.0,96.0,11.673800880365485,3.393837027255863
NORTH,Bâtiments Autres,1960.0,1.0,1.0,25406.0,,12.687420839509809,3.7602694502006093
SOUTHEAST,Bâtiments Commerciaux et Administratifs,1967.0,1.0,2.0,23250.0,55.0,6.136243452372183,1.9878743481543455
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,30000.0,32.0,5.044993200885584,4.80172332502877
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1962.0,1.0,1.0,45036.0,,4.50873819329837,3.9225672193038172
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1959.0,1.0,2.0,122679.0,,5.449809332892615,6.378850541816241
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1945.0,14.0,2.0,537000.0,,5.449809332892615,8.234740090698692
NORTH,Bâtiments Commerciaux et Administratifs,1980.0,1.0,4.0,23022.0,78.0,11.785072264390319,2.7498317351171653
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1967.0,1.0,1.0,27263.0,,4.825521310417662,2.9025198918318122
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1962.0,1.0,1.0,31569.0,12.0,4.664535477370857,4.840953517648737
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1956.0,1.0,1.0,22509.0,57.0,4.616518837681423,0.8064758658669485
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1956.0,1.0,1.0,39984.0,75.0,4.5462802419339505,3.6328380632303117
EAST,Bâtiments Éducatifs et Culturels,1906.0,1.0,1.0,26440.0,91.0,2.2673040610521222,3.3648791189880436
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1956.0,1.0,2.0,28800.0,,2.202059676163953,3.415757532993485
CENTRAL,Bâtiments Éducatifs et Culturels,2009.0,4.0,2.0,28500.0,92.0,3.8594512384191777,3.389124800427886
LAKE UNION,Bâtiments de Vente et de Services,1978.0,1.0,2.0,26519.0,,2.672880914010397,4.587718792374336
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1921.0,1.0,2.0,26300.0,,2.4216468880100392,4.770176020572358
LAKE UNION,Bâtiments de Vente et de Services,1962.0,1.0,2.0,34072.0,,3.6251100189923777,5.4285119482058635
LAKE UNION,Bâtiments Commerciaux et Administratifs,1949.0,1.0,3.0,23355.0,77.0,3.4922637541685324,1.925707441737794
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1965.0,1.0,4.0,30840.0,30.0,3.4410413202864114,4.627029520340985
NORTHEAST,Bâtiments Autres,1946.0,1.0,1.0,20332.0,,8.255149976376792,2.4840729690394228
CENTRAL,Bâtiments Éducatifs et Culturels,1900.0,1.0,1.0,21850.0,100.0,3.496413794163735,2.645465325910589
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1983.0,1.0,13.0,224493.0,,0.3382287326566414,4.209457369322605
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1918.0,1.0,2.0,28309.0,,4.772243258925821,2.553343811341229
DOWNTOWN,Bâtiments d'Hébergement,1914.0,1.0,4.0,45500.0,77.0,0.40445489854242295,4.812184355372417
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,5.0,38376.0,,0.4456358537394523,2.731115474033206
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,4.0,42804.0,,0.39856569328766384,3.861361090625918
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,4.0,33300.0,,0.5369652025993765,2.983659692319722
DOWNTOWN,Bâtiments Autres,1900.0,1.0,3.0,22200.0,,0.5954106688695117,2.0856720914304723
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1968.0,1.0,2.0,29498.0,,4.279204730837557,3.9328055446106744
LAKE UNION,Bâtiments Industriels et de Stockage,1938.0,1.0,1.0,23050.0,27.0,4.830276774562849,1.4469189829363254
LAKE UNION,Bâtiments Commerciaux et Administratifs,2008.0,1.0,4.0,48350.0,45.0,4.7519630208761665,3.139399623366404
NORTHEAST,Bâtiments de Vente et de Services,1930.0,1.0,1.0,46059.0,82.0,6.314902206986169,3.0754672415728446
NORTHEAST,Bâtiments Commerciaux et Administratifs,1970.0,1.0,2.0,23595.0,72.0,7.798810564871601,2.018895041811802
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,3.0,28142.0,96.0,0.626731142562407,3.5576311675039825
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,3.0,28760.0,,0.6089854061349695,4.833022633030035
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1902.0,1.0,4.0,39030.0,99.0,0.581541015594628,2.6871669901857858
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1909.0,1.0,3.0,47215.0,58.0,0.4785727824590015,4.171459912439625
EAST,Bâtiments Autres,1926.0,1.0,2.0,34580.0,,1.6488539154844999,4.256038151220088
EAST,Bâtiments Commerciaux et Administratifs,1917.0,1.0,3.0,30720.0,,1.6268480776490573,3.2782761681496484
EAST,Bâtiments Commerciaux et Administratifs,1906.0,1.0,3.0,20897.0,,1.5969020671195684,2.933324813425374
EAST,Bâtiments de Vente et de Services,1916.0,1.0,2.0,36940.0,100.0,1.5726172888770098,1.208960345836975
EAST,Bâtiments Commerciaux et Administratifs,1913.0,1.0,3.0,22866.0,,1.533343585212937,3.080073421987742
EAST,Bâtiments de Vente et de Services,1920.0,1.0,1.0,30240.0,78.0,1.4901698979812137,2.9543893100196086
NORTHEAST,Bâtiments Autres,1962.0,1.0,2.0,28586.0,,5.909895693497028,3.594568774642695
DOWNTOWN,Bâtiments d'Hébergement,1908.0,1.0,3.0,28800.0,,1.0935583798848771,5.254626677923303
DOWNTOWN,Bâtiments de Vente et de Services,1913.0,1.0,3.0,28800.0,,1.1150881490268698,3.4081729953985804
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1979.0,1.0,3.0,35202.0,2.0,1.1888513269026462,3.2634667081960758
EAST,Bâtiments Éducatifs et Culturels,1910.0,1.0,2.0,24600.0,69.0,1.1546239948374735,1.8961194845522977
EAST,Bâtiments Éducatifs et Culturels,1900.0,1.0,1.0,48850.0,,0.5617819430763978,4.190412030968334
SOUTHWEST,Bâtiments de Soins de Santé,1961.0,1.0,3.0,54863.0,100.0,4.436005220022666,2.7219531062712017
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1964.0,1.0,1.0,25000.0,,5.764242748407244,4.203049479130317
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,25000.0,,5.511836587477637,2.262804222982201
GREATER DUWAMISH,Bâtiments Autres,1927.0,1.0,1.0,22622.0,,5.535358850957308,3.3163654461454577
EAST,Bâtiments Commerciaux et Administratifs,1917.0,1.0,3.0,27544.0,94.0,1.273077789834695,2.9128939952449864
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1989.0,1.0,7.0,47415.0,,1.1816285448848485,2.425687290128029
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1961.0,1.0,3.0,22960.0,,3.5532076402539703,4.5682987112121864
EAST,Bâtiments de Vente et de Services,1998.0,1.0,1.0,44739.0,17.0,2.271472076477832,5.976528558492
BALLARD,Bâtiments Éducatifs et Culturels,1956.0,1.0,2.0,21562.0,20.0,9.783905454285149,3.6449275665847534
CENTRAL,Bâtiments Autres,1959.0,1.0,1.0,25753.0,,3.8486477992273547,4.151197373814884
EAST,Bâtiments Autres,1928.0,1.0,3.0,71280.0,,4.738752175491131,6.760240863693588
SOUTHEAST,Bâtiments Éducatifs et Culturels,1968.0,1.0,1.0,24200.0,73.0,8.40699773393206,3.1518809560439225
DELRIDGE,Bâtiments Industriels et de Stockage,1994.0,1.0,3.0,66610.0,,4.973008256574493,2.9861868607104594
GREATER DUWAMISH,Bâtiments Autres,1950.0,1.0,1.0,36000.0,,4.144420728092729,4.090838422892813
NORTHWEST,Bâtiments Éducatifs et Culturels,1938.0,1.0,2.0,23222.0,62.0,12.195110550066369,4.026422545736642
EAST,Bâtiments de Vente et de Services,1910.0,1.0,2.0,24750.0,,1.1850039147353841,3.3697067145707846
EAST,Bâtiments Éducatifs et Culturels,1904.0,1.0,3.0,60000.0,52.0,1.095033176360628,4.809171691773934
EAST,Bâtiments Autres,1954.0,1.0,2.0,46560.0,,1.2015007219297587,2.907447358686419
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1980.0,1.0,3.0,30408.0,61.0,3.188956051364539,2.401525040848949
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1920.0,1.0,3.0,30109.0,89.0,3.3105486433632554,3.5562048372093953
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1960.0,1.0,2.0,25481.0,92.0,4.6207664283913275,3.678576561118039
LAKE UNION,Bâtiments Commerciaux et Administratifs,1912.0,1.0,2.0,27788.0,73.0,2.0085349001884416,3.610647605844363
NORTHWEST,Bâtiments d'Hébergement,1990.0,1.0,4.0,33120.0,73.0,13.810695869516874,4.086312390524837
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1941.0,1.0,2.0,22324.0,53.0,4.245253516221445,3.1497400860333387
GREATER DUWAMISH,Bâtiments Autres,1946.0,1.0,2.0,31360.0,,4.326416286776219,3.7049988359938197
EAST,Bâtiments Commerciaux et Administratifs,1922.0,1.0,3.0,27600.0,84.0,1.3745467301181675,2.6078614738467776
LAKE UNION,Bâtiments Commerciaux et Administratifs,1997.0,1.0,3.0,24328.0,35.0,6.257405637004385,2.837322536806349
LAKE UNION,Bâtiments Commerciaux et Administratifs,1981.0,1.0,3.0,20660.0,92.0,4.813158129405562,1.7950872593207297
NORTHWEST,Bâtiments Industriels et de Stockage,1972.0,1.0,1.0,29400.0,69.0,11.515219261031927,0.9516578757114463
GREATER DUWAMISH,Bâtiments d'Hébergement,1992.0,1.0,3.0,22452.0,85.0,6.438872706352348,3.7584055167625467
NORTHEAST,Bâtiments Autres,1912.0,1.0,2.0,25767.0,22.0,6.470037729915296,2.4865719291070616
NORTHEAST,Bâtiments de Vente et de Services,1953.0,1.0,4.0,33910.0,75.0,6.513200014556149,3.6689318163042404
NORTHEAST,Bâtiments Éducatifs et Culturels,1927.0,1.0,2.0,78401.0,,6.805960416101498,4.481985085417713
LAKE UNION,Bâtiments Industriels et de Stockage,1979.0,1.0,2.0,78716.0,38.0,4.721967105129773,3.894469846180557
LAKE UNION,Bâtiments Éducatifs et Culturels,1910.0,1.0,2.0,33300.0,92.0,6.550909181775463,4.251348311031766
LAKE UNION,Bâtiments de Vente et de Services,1957.0,1.0,1.0,28808.0,29.0,6.321786784569318,5.4281607166967865
NORTHEAST,Bâtiments Commerciaux et Administratifs,1957.0,1.0,1.0,20962.0,58.0,6.672199695474794,2.1598687907924505
NORTHEAST,Bâtiments de Vente et de Services,1950.0,1.0,1.0,26226.0,37.0,6.755006013220706,5.057391645438029
LAKE UNION,Bâtiments Commerciaux et Administratifs,1998.0,1.0,3.0,27640.0,,3.287366698260842,3.788951007838152
DOWNTOWN,Bâtiments Autres,1900.0,1.0,1.0,21420.0,,0.4079927506259235,2.372111155642656
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,1.0,20880.0,94.0,0.4519513596526081,1.7509374747078
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,3.0,38675.0,,0.6201016603873976,3.8046604870996465
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1929.0,1.0,4.0,49951.0,,0.5861676591699442,5.227519295239321
SOUTHEAST,Bâtiments Commerciaux et Administratifs,2010.0,1.0,2.0,25880.0,8.0,10.666268962430776,3.035433640405543
NORTHEAST,Bâtiments Éducatifs et Culturels,1927.0,1.0,3.0,41013.0,,6.912516915326364,3.6488384045767526
NORTHEAST,Bâtiments Autres,2004.0,1.0,2.0,21075.0,,6.8510318494783675,4.00514898341763
NORTHEAST,Bâtiments Éducatifs et Culturels,1950.0,1.0,3.0,46485.0,83.0,8.23022004872216,3.871825815676733
NORTHWEST,Bâtiments Commerciaux et Administratifs,1965.0,1.0,4.0,56896.0,96.0,8.17423940416245,3.3830334110344844
NORTHWEST,Bâtiments Éducatifs et Culturels,1978.0,1.0,2.0,27500.0,60.0,8.117400330488296,2.7593768282675506
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1930.0,1.0,2.0,36630.0,90.0,0.7223582958954188,1.5644405465033644
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,3.0,26830.0,,0.6357365671052239,4.1260047149499695
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1906.0,1.0,5.0,41920.0,95.0,0.6299023207789491,2.162172939277301
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1905.0,1.0,5.0,36879.0,92.0,0.5265567693604974,3.330059353828816
DOWNTOWN,Bâtiments Autres,1904.0,1.0,6.0,29820.0,,0.54596375052457,3.6033215657522897
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1905.0,1.0,2.0,33640.0,70.0,0.5971611173609754,2.1424163408412245
DOWNTOWN,Bâtiments Industriels et de Stockage,1906.0,1.0,4.0,43484.0,18.0,0.6378414801225968,2.4782176616372036
DOWNTOWN,Bâtiments d'Hébergement,1925.0,1.0,4.0,33018.0,49.0,0.8877134483051183,5.162898479440301
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1970.0,1.0,2.0,26510.0,91.0,1.154478645599294,2.4997952622817508
LAKE UNION,Bâtiments Industriels et de Stockage,1938.0,1.0,1.0,40028.0,80.0,5.507089216479868,2.048982334195127
LAKE UNION,Bâtiments Commerciaux et Administratifs,2007.0,1.0,3.0,26282.0,23.0,5.437768470144795,2.7880929087757464
NORTH,Bâtiments Éducatifs et Culturels,1954.0,1.0,1.0,21624.0,90.0,12.964416692951215,3.08922261664133
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1993.0,1.0,3.0,21600.0,,0.9501685566901298,3.509154523167248
DOWNTOWN,Bâtiments d'Hébergement,1910.0,1.0,5.0,40552.0,99.0,0.8125767353230677,3.993602992420569
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1909.0,1.0,3.0,31432.0,,0.7565512206616939,2.401525040848949
DOWNTOWN,Bâtiments de Vente et de Services,1917.0,1.0,2.0,24550.0,100.0,0.9198943882357428,2.0451088625993306
CENTRAL,Bâtiments Autres,1908.0,1.0,3.0,25864.0,,1.450191707592302,3.5726264972896864
NORTHEAST,Bâtiments Autres,1924.0,1.0,3.0,20686.0,,6.571386602712273,3.7775769088752233
CENTRAL,Bâtiments Autres,1913.0,1.0,3.0,20992.0,,1.7567469584574564,4.660983250807304
CENTRAL,Bâtiments Éducatifs et Culturels,1925.0,1.0,2.0,22344.0,40.0,2.0880380989780942,4.0294504223041105
EAST,Bâtiments Éducatifs et Culturels,1921.0,1.0,3.0,31900.0,,2.392486313974961,4.576770711466393
BALLARD,Bâtiments Autres,1950.0,1.0,2.0,29417.0,,9.59869423785097,4.047427642434349
SOUTHWEST,Bâtiments de Vente et de Services,1997.0,1.0,1.0,31841.0,,4.612286996644965,6.004405451240783
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,44476.0,33.0,6.398156369446548,3.4242626545931514
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1969.0,1.0,1.0,35017.0,66.0,6.707237382848361,3.3343450746743146
SOUTHEAST,Bâtiments Éducatifs et Culturels,1963.0,1.0,2.0,22952.0,98.0,3.1280801895922976,3.0096351787229825
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1976.0,1.0,1.0,21040.0,43.0,6.75466449142248,3.0027078872904163
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1951.0,1.0,2.0,28032.0,52.0,6.69768132918172,3.8630428232064276
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1974.0,1.0,1.0,25620.0,82.0,6.871318732723112,3.0661907372025525
DOWNTOWN,Bâtiments Industriels et de Stockage,1992.0,1.0,3.0,33238.0,14.0,1.1781730922007634,2.5160822672564502
EAST,Bâtiments Éducatifs et Culturels,1912.0,1.0,4.0,27800.0,8.0,0.6720288497918872,3.6727500721840527
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2000.0,1.0,6.0,706176.0,82.0,0.1905867904511898,4.538175317163813
SOUTHWEST,Bâtiments de Vente et de Services,1998.0,1.0,1.0,33706.0,22.0,7.82346463440922,5.334311726771412
NORTHWEST,Bâtiments Éducatifs et Culturels,1954.0,1.0,1.0,42128.0,93.0,11.41372270815592,3.9229629454664803
EAST,Bâtiments Autres,1912.0,1.0,3.0,33708.0,,1.2238846100113672,3.0257763949023677
NORTH,Bâtiments Autres,1948.0,1.0,2.0,47237.0,,14.383872703306677,3.754198920234579
NORTHEAST,Bâtiments de Vente et de Services,1997.0,1.0,1.0,38000.0,18.0,8.671506126832757,5.900636806147441
NORTHEAST,Bâtiments Éducatifs et Culturels,1938.0,1.0,3.0,26373.0,75.0,6.592496298464786,3.6681664125163946
CENTRAL,Bâtiments Commerciaux et Administratifs,1956.0,6.0,2.0,75868.0,,3.6832519303515094,3.2634667081960758
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1921.0,1.0,3.0,23040.0,,3.8313856852856203,1.3711807233098425
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1956.0,1.0,2.0,36771.0,,3.7358883204054356,3.662792119350618
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1977.0,1.0,1.0,24024.0,,8.235848385561972,1.2864740258376797
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1953.0,1.0,1.0,42420.0,34.0,7.999227164202759,3.414113606928702
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,36982.0,,7.92184256194784,2.064327903869788
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1964.0,1.0,2.0,23400.0,,7.622399602048344,1.4011829736136414
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1948.0,1.0,2.0,30720.0,,2.6818810664112243,4.221711158142542
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1972.0,1.0,1.0,23232.0,,4.363834673753435,0.6365768290715511
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1974.0,1.0,1.0,35046.0,100.0,4.496581757645478,2.9258461460898246
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1961.0,1.0,1.0,25577.0,,4.508030956502201,2.7206373166076814
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1974.0,1.0,1.0,43380.0,89.0,4.554438798631422,1.3402504226184837
LAKE UNION,Bâtiments Commerciaux et Administratifs,1995.0,1.0,3.0,20410.0,8.0,5.678120578287798,4.367420482284519
NORTHWEST,Bâtiments Commerciaux et Administratifs,1983.0,1.0,3.0,18396.0,87.0,10.949151707482624,1.6770965609079151
NORTHWEST,Bâtiments Éducatifs et Culturels,2002.0,1.0,1.0,24955.0,47.0,12.212068107675305,3.12982600803469
CENTRAL,Bâtiments Autres,1991.0,1.0,3.0,34074.0,,3.4364066585828845,5.660631381000218
DOWNTOWN,Bâtiments d'Hébergement,2006.0,1.0,10.0,370327.0,23.0,0.18811689621621283,6.051076892039125
NORTH,Bâtiments Éducatifs et Culturels,1961.0,1.0,2.0,76475.0,,12.66092077340643,4.224348908792687
NORTH,Bâtiments Éducatifs et Culturels,1988.0,1.0,2.0,32961.0,86.0,12.730451085863711,4.157945143631696
NORTHWEST,Bâtiments Autres,2004.0,1.0,1.0,12806.0,,9.310580683271775,3.3203487937988347
CENTRAL,Bâtiments Éducatifs et Culturels,1950.0,1.0,1.0,109794.0,87.0,3.912540141899389,4.756516938482616
CENTRAL,Bâtiments Autres,1911.0,1.0,3.0,25200.0,,2.3751965514256383,3.98935434836447
NORTH,Bâtiments de Vente et de Services,1996.0,1.0,1.0,44755.0,56.0,11.673477070481077,5.827709559887865
EAST,Bâtiments Autres,1907.0,1.0,2.0,22320.0,,1.3647230759040072,1.7578579175523736
EAST,Bâtiments Commerciaux et Administratifs,1920.0,1.0,3.0,23422.0,65.0,1.6600470353416708,4.860354892847096
EAST,Bâtiments Autres,1975.0,5.0,2.0,27551.0,,2.135161038304634,3.394172766725191
EAST,Bâtiments Industriels et de Stockage,1920.0,1.0,2.0,23040.0,99.0,1.7512871615922192,0.6259384308664954
EAST,Bâtiments Industriels et de Stockage,1958.0,1.0,2.0,61880.0,66.0,1.7077569108949004,1.6389967146756448
EAST,Bâtiments Commerciaux et Administratifs,1925.0,1.0,2.0,27938.0,97.0,1.532325027683286,2.1174596088673567
NORTHEAST,Bâtiments Autres,1924.0,1.0,2.0,21600.0,,6.658566931054513,2.511223958105374
NORTHEAST,Bâtiments Autres,1929.0,1.0,3.0,27908.0,,6.797922824233866,4.162314688661368
CENTRAL,Bâtiments Éducatifs et Culturels,2000.0,1.0,2.0,30562.0,69.0,3.912540141899389,4.038303171338476
DOWNTOWN,Bâtiments de Vente et de Services,2000.0,1.0,3.0,54969.0,67.0,1.1704196478154312,3.6965995771290743
CENTRAL,Bâtiments Éducatifs et Culturels,1951.0,1.0,2.0,36825.0,,1.869952520752993,3.9539324085053558
EAST,Bâtiments Commerciaux et Administratifs,1958.0,1.0,3.0,25834.0,73.0,1.9996340404243729,4.007696755496428
EAST,Bâtiments Éducatifs et Culturels,1929.0,1.0,1.0,37700.0,38.0,3.1331757426475244,5.018801856762649
NORTHWEST,Bâtiments Commerciaux et Administratifs,1982.0,1.0,3.0,25111.0,77.0,10.464967522861484,3.256942025674657
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1953.0,1.0,2.0,31805.0,10.0,6.840310017906949,4.239742764911457
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1953.0,1.0,1.0,20811.0,95.0,6.840310017906949,3.805995600782616
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1967.0,1.0,2.0,22058.0,1.0,1.5049275906832704,4.2110900227464905
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1970.0,1.0,1.0,22890.0,,4.765903525889709,4.793805104838638
GREATER DUWAMISH,Bâtiments Autres,1907.0,1.0,5.0,36000.0,,4.87724176235288,3.785098311854479
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1971.0,1.0,1.0,28320.0,1.0,4.8601989733658755,4.233526626355437
NORTHEAST,Bâtiments Éducatifs et Culturels,1955.0,1.0,1.0,29079.0,78.0,8.768347566340081,3.1432898379116057
EAST,Bâtiments Commerciaux et Administratifs,1982.0,1.0,3.0,19232.0,82.0,5.152610335252699,1.803358605071407
BALLARD,Bâtiments Commerciaux et Administratifs,1988.0,1.0,2.0,20535.0,7.0,6.017625901804572,3.6816030451431603
MAGNOLIA / QUEEN ANNE,Bâtiments de Soins de Santé,1985.0,1.0,2.0,43025.0,,5.652255259934332,5.5489593465640565
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1965.0,1.0,1.0,30800.0,65.0,6.4052650306443555,1.4793292270870801
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1922.0,1.0,1.0,37400.0,73.0,1.313447201433484,2.174751721484161
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2000.0,1.0,11.0,268130.0,88.0,1.0298391038234433,4.680834089909081
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2000.0,1.0,11.0,68452.0,79.0,0.9751736838384073,3.309447523052588
