Neighborhood,GroupedPrimaryPropertyTypes,YearBuilt,NumberofBuildings,NumberofFloors,ENERGYSTARScore,DistanceToDowntown,proportion_surface_parking,proportion_surface_building,Log_TotalGHGEmissions
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,3.0,,0.6201016603873976,0.0,1.0,3.8046604870996465
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1929.0,1.0,4.0,,0.5861676591699442,0.0,1.0,5.227519295239321
SOUTHEAST,Bâtiments Commerciaux et Administratifs,2010.0,1.0,2.0,8.0,10.666268962430776,0.0,1.0,3.035433640405543
NORTHEAST,Bâtiments Éducatifs et Culturels,1927.0,1.0,3.0,,6.912516915326364,0.0,1.0,3.6488384045767526
NORTHEAST,Bâtiments Autres,2004.0,1.0,2.0,,6.8510318494783675,0.0,1.0,4.00514898341763
NORTHEAST,Bâtiments Éducatifs et Culturels,1950.0,1.0,3.0,83.0,8.23022004872216,0.0,1.0,3.871825815676733
NORTHWEST,Bâtiments Commerciaux et Administratifs,1965.0,1.0,4.0,96.0,8.17423940416245,0.0,1.0,3.3830334110344844
NORTHWEST,Bâtiments Éducatifs et Culturels,1978.0,1.0,2.0,60.0,8.117400330488296,0.0,1.0,2.7593768282675506
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1930.0,1.0,2.0,90.0,0.7223582958954188,0.0,1.0,1.5644405465033644
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1900.0,1.0,3.0,,0.6357365671052239,0.0,1.0,4.1260047149499695
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1906.0,1.0,5.0,95.0,0.6299023207789491,0.0,1.0,2.162172939277301
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1905.0,1.0,5.0,92.0,0.5265567693604974,0.0,1.0,3.330059353828816
DOWNTOWN,Bâtiments Autres,1904.0,1.0,6.0,,0.54596375052457,0.0,1.0,3.6033215657522897
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1905.0,1.0,2.0,70.0,0.5971611173609754,0.0,1.0,2.1424163408412245
DOWNTOWN,Bâtiments Industriels et de Stockage,1906.0,1.0,4.0,18.0,0.6378414801225968,0.0,1.0,2.4782176616372036
DOWNTOWN,Bâtiments d'Hébergement,1925.0,1.0,4.0,49.0,0.8877134483051183,0.0,1.0,5.162898479440301
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1970.0,1.0,2.0,91.0,1.154478645599294,0.0,1.0,2.4997952622817508
LAKE UNION,Bâtiments Industriels et de Stockage,1938.0,1.0,1.0,80.0,5.507089216479868,0.0,1.0,2.048982334195127
LAKE UNION,Bâtiments Commerciaux et Administratifs,2007.0,1.0,3.0,23.0,5.437768470144795,0.40952594922489327,0.5904740507751067,2.7880929087757464
NORTH,Bâtiments Éducatifs et Culturels,1954.0,1.0,1.0,90.0,12.964416692951215,0.0,1.0,3.08922261664133
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1993.0,1.0,3.0,,0.9501685566901298,0.0,1.0,3.509154523167248
DOWNTOWN,Bâtiments d'Hébergement,1910.0,1.0,5.0,99.0,0.8125767353230677,0.0,1.0,3.993602992420569
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1909.0,1.0,3.0,,0.7565512206616939,0.0,1.0,2.401525040848949
DOWNTOWN,Bâtiments de Vente et de Services,1917.0,1.0,2.0,100.0,0.9198943882357428,0.0,1.0,2.0451088625993306
CENTRAL,Bâtiments Autres,1908.0,1.0,3.0,,1.450191707592302,0.0,1.0,3.5726264972896864
NORTHEAST,Bâtiments Autres,1924.0,1.0,3.0,,6.571386602712273,0.0,1.0,3.7775769088752233
CENTRAL,Bâtiments Autres,1913.0,1.0,3.0,,1.7567469584574564,0.0,1.0,4.660983250807304
CENTRAL,Bâtiments Éducatifs et Culturels,1925.0,1.0,2.0,40.0,2.0880380989780942,0.0,1.0,4.0294504223041105
EAST,Bâtiments Éducatifs et Culturels,1921.0,1.0,3.0,,2.392486313974961,0.0,1.0,4.576770711466393
BALLARD,Bâtiments Autres,1950.0,1.0,2.0,,9.59869423785097,0.0,1.0,4.047427642434349
SOUTHWEST,Bâtiments de Vente et de Services,1997.0,1.0,1.0,,4.612286996644965,0.0,1.0,6.004405451240783
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1960.0,1.0,1.0,33.0,6.398156369446548,0.0,1.0,3.4242626545931514
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1969.0,1.0,1.0,66.0,6.707237382848361,0.0,1.0,3.3343450746743146
SOUTHEAST,Bâtiments Éducatifs et Culturels,1963.0,1.0,2.0,98.0,3.1280801895922976,0.0,1.0,3.0096351787229825
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1976.0,1.0,1.0,43.0,6.75466449142248,0.0,1.0,3.0027078872904163
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1951.0,1.0,2.0,52.0,6.69768132918172,0.0,1.0,3.8630428232064276
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1974.0,1.0,1.0,82.0,6.871318732723112,0.0,1.0,3.0661907372025525
DOWNTOWN,Bâtiments Industriels et de Stockage,1992.0,1.0,3.0,14.0,1.1781730922007634,0.0,1.0,2.5160822672564502
EAST,Bâtiments Éducatifs et Culturels,1912.0,1.0,4.0,8.0,0.6720288497918872,0.0,1.0,3.6727500721840527
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2000.0,1.0,6.0,82.0,0.1905867904511898,0.0,1.0,4.538175317163813
SOUTHWEST,Bâtiments de Vente et de Services,1998.0,1.0,1.0,22.0,7.82346463440922,0.0,1.0,5.334311726771412
NORTHWEST,Bâtiments Éducatifs et Culturels,1954.0,1.0,1.0,93.0,11.41372270815592,0.0,1.0,3.9229629454664803
EAST,Bâtiments Autres,1912.0,1.0,3.0,,1.2238846100113672,0.0,1.0,3.0257763949023677
NORTH,Bâtiments Autres,1948.0,1.0,2.0,,14.383872703306677,0.0,1.0,3.754198920234579
NORTHEAST,Bâtiments de Vente et de Services,1997.0,1.0,1.0,18.0,8.671506126832757,0.5038192857609193,0.4961807142390808,5.900636806147441
NORTHEAST,Bâtiments Éducatifs et Culturels,1938.0,1.0,3.0,75.0,6.592496298464786,0.0,1.0,3.6681664125163946
CENTRAL,Bâtiments Commerciaux et Administratifs,1956.0,6.0,2.0,,3.6832519303515094,0.0,1.0,3.2634667081960758
MAGNOLIA / QUEEN ANNE,Bâtiments Industriels et de Stockage,1921.0,1.0,3.0,,3.8313856852856203,0.0,1.0,1.3711807233098425
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1956.0,1.0,2.0,,3.7358883204054356,0.0,1.0,3.662792119350618
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1977.0,1.0,1.0,,8.235848385561972,0.0,1.0,1.2864740258376797
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1953.0,1.0,1.0,34.0,7.999227164202759,0.0,1.0,3.414113606928702
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1979.0,1.0,1.0,,7.92184256194784,0.0,1.0,2.064327903869788
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1964.0,1.0,2.0,,7.622399602048344,0.0,1.0,1.4011829736136414
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1948.0,1.0,2.0,,2.6818810664112243,0.0,1.0,4.221711158142542
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1972.0,1.0,1.0,,4.363834673753435,0.0,1.0,0.6365768290715511
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1974.0,1.0,1.0,100.0,4.496581757645478,0.0,1.0,2.9258461460898246
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1961.0,1.0,1.0,,4.508030956502201,0.0,1.0,2.7206373166076814
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1974.0,1.0,1.0,89.0,4.554438798631422,0.0,1.0,1.3402504226184837
LAKE UNION,Bâtiments Commerciaux et Administratifs,1995.0,1.0,3.0,8.0,5.678120578287798,0.0,1.0,4.367420482284519
NORTHWEST,Bâtiments Commerciaux et Administratifs,1983.0,1.0,3.0,87.0,10.949151707482624,0.25510204081632654,0.7448979591836735,1.6770965609079151
NORTHWEST,Bâtiments Éducatifs et Culturels,2002.0,1.0,1.0,47.0,12.212068107675305,0.0,1.0,3.12982600803469
CENTRAL,Bâtiments Autres,1991.0,1.0,3.0,,3.4364066585828845,0.0,1.0,5.660631381000218
DOWNTOWN,Bâtiments d'Hébergement,2006.0,1.0,10.0,23.0,0.18811689621621283,0.05661670301004708,0.9433832969899529,6.051076892039125
NORTH,Bâtiments Éducatifs et Culturels,1961.0,1.0,2.0,,12.66092077340643,0.0,1.0,4.224348908792687
NORTH,Bâtiments Éducatifs et Culturels,1988.0,1.0,2.0,86.0,12.730451085863711,0.0,1.0,4.157945143631696
NORTHWEST,Bâtiments Autres,2004.0,1.0,1.0,,9.310580683271775,0.532218001168907,0.46778199883109295,3.3203487937988347
CENTRAL,Bâtiments Éducatifs et Culturels,1950.0,1.0,1.0,87.0,3.912540141899389,0.0,1.0,4.756516938482616
CENTRAL,Bâtiments Autres,1911.0,1.0,3.0,,2.3751965514256383,0.0,1.0,3.98935434836447
NORTH,Bâtiments de Vente et de Services,1996.0,1.0,1.0,56.0,11.673477070481077,0.0,1.0,5.827709559887865
EAST,Bâtiments Autres,1907.0,1.0,2.0,,1.3647230759040072,0.0,1.0,1.7578579175523736
EAST,Bâtiments Commerciaux et Administratifs,1920.0,1.0,3.0,65.0,1.6600470353416708,0.0,1.0,4.860354892847096
EAST,Bâtiments Autres,1975.0,5.0,2.0,,2.135161038304634,0.2913655186604594,0.7086344813395407,3.394172766725191
EAST,Bâtiments Industriels et de Stockage,1920.0,1.0,2.0,99.0,1.7512871615922192,0.0,1.0,0.6259384308664954
EAST,Bâtiments Industriels et de Stockage,1958.0,1.0,2.0,66.0,1.7077569108949004,0.0,1.0,1.6389967146756448
EAST,Bâtiments Commerciaux et Administratifs,1925.0,1.0,2.0,97.0,1.532325027683286,0.0,1.0,2.1174596088673567
NORTHEAST,Bâtiments Autres,1924.0,1.0,2.0,,6.658566931054513,0.0,1.0,2.511223958105374
NORTHEAST,Bâtiments Autres,1929.0,1.0,3.0,,6.797922824233866,0.0,1.0,4.162314688661368
CENTRAL,Bâtiments Éducatifs et Culturels,2000.0,1.0,2.0,69.0,3.912540141899389,0.0,1.0,4.038303171338476
DOWNTOWN,Bâtiments de Vente et de Services,2000.0,1.0,3.0,67.0,1.1704196478154312,0.0,1.0,3.6965995771290743
CENTRAL,Bâtiments Éducatifs et Culturels,1951.0,1.0,2.0,,1.869952520752993,0.0,1.0,3.9539324085053558
EAST,Bâtiments Commerciaux et Administratifs,1958.0,1.0,3.0,73.0,1.9996340404243729,0.0,1.0,4.007696755496428
EAST,Bâtiments Éducatifs et Culturels,1929.0,1.0,1.0,38.0,3.1331757426475244,0.0,1.0,5.018801856762649
NORTHWEST,Bâtiments Commerciaux et Administratifs,1982.0,1.0,3.0,77.0,10.464967522861484,0.0,1.0,3.256942025674657
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1953.0,1.0,2.0,10.0,6.840310017906949,0.0,1.0,4.239742764911457
MAGNOLIA / QUEEN ANNE,Bâtiments Éducatifs et Culturels,1953.0,1.0,1.0,95.0,6.840310017906949,0.0,1.0,3.805995600782616
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1967.0,1.0,2.0,1.0,1.5049275906832704,0.0,1.0,4.2110900227464905
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1970.0,1.0,1.0,,4.765903525889709,0.0,1.0,4.793805104838638
GREATER DUWAMISH,Bâtiments Autres,1907.0,1.0,5.0,,4.87724176235288,0.0,1.0,3.785098311854479
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1971.0,1.0,1.0,1.0,4.8601989733658755,0.0,1.0,4.233526626355437
NORTHEAST,Bâtiments Éducatifs et Culturels,1955.0,1.0,1.0,78.0,8.768347566340081,0.0,1.0,3.1432898379116057
EAST,Bâtiments Commerciaux et Administratifs,1982.0,1.0,3.0,82.0,5.152610335252699,0.3333333333333333,0.6666666666666666,1.803358605071407
BALLARD,Bâtiments Commerciaux et Administratifs,1988.0,1.0,2.0,7.0,6.017625901804572,0.0,1.0,3.6816030451431603
MAGNOLIA / QUEEN ANNE,Bâtiments de Soins de Santé,1985.0,1.0,2.0,,5.652255259934332,0.0,1.0,5.5489593465640565
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1965.0,1.0,1.0,65.0,6.4052650306443555,0.0,1.0,1.4793292270870801
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1922.0,1.0,1.0,73.0,1.313447201433484,0.0,1.0,2.174751721484161
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2000.0,1.0,11.0,88.0,1.0298391038234433,0.0,1.0,4.680834089909081
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2000.0,1.0,11.0,79.0,0.9751736838384073,0.0,1.0,3.309447523052588
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2000.0,1.0,11.0,88.0,1.0500814830541736,0.0,1.0,4.639958011473755
NORTHEAST,Bâtiments Éducatifs et Culturels,1924.0,1.0,3.0,97.0,7.944971996503018,0.0,1.0,5.059107947547034
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,1982.0,1.0,5.0,75.0,2.993539174889831,0.0,1.0,3.093312601892855
DOWNTOWN,Bâtiments de Vente et de Services,1985.0,1.0,13.0,,0.5744898865043881,0.0,1.0,5.616443771373892
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1982.0,1.0,24.0,67.0,1.8940303326663857,0.0,1.0,4.084967400409504
NORTH,Bâtiments Autres,1965.0,1.0,1.0,,13.044704934321672,0.0,1.0,3.407179453339703
CENTRAL,Bâtiments Éducatifs et Culturels,2013.0,2.0,1.0,,2.5664659039861286,0.0,1.0,4.508659285607248
EAST,Bâtiments Éducatifs et Culturels,2006.0,1.0,5.0,,1.7042159586616898,0.0,1.0,6.093434320691699
DOWNTOWN,Bâtiments de Vente et de Services,1991.0,1.0,3.0,89.0,0.5686503914582043,0.0,1.0,4.408911963455264
SOUTHWEST,Bâtiments de Vente et de Services,2008.0,1.0,1.0,61.0,6.215755023869786,0.0,1.0,5.18037806868335
EAST,Bâtiments de Vente et de Services,1950.0,1.0,2.0,84.0,2.171353292180213,0.0,1.0,4.29073337622749
MAGNOLIA / QUEEN ANNE,Bâtiments de Vente et de Services,2006.0,1.0,4.0,,2.4211842779028947,0.0,1.0,3.2511493854184965
MAGNOLIA / QUEEN ANNE,Bâtiments de Vente et de Services,2006.0,1.0,4.0,79.0,2.4211842779028947,0.0,1.0,5.269712109537703
EAST,Bâtiments de Vente et de Services,1996.0,1.0,3.0,88.0,1.3377415428630426,0.0,1.0,4.436159643253809
CENTRAL,Bâtiments Autres,1991.0,1.0,1.0,,2.7054135670443995,0.0,1.0,4.9320248935143445
GREATER DUWAMISH,Bâtiments Autres,1999.0,1.0,6.0,,1.0749984020704002,0.0,1.0,5.691777367528769
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1904.0,1.0,4.0,55.0,6.157826422865665,0.0,1.0,2.5974910105351463
NORTHEAST,Bâtiments Industriels et de Stockage,1940.0,1.0,1.0,69.0,10.336405013016456,0.0,1.0,5.9730459615839635
NORTHEAST,Bâtiments Commerciaux et Administratifs,1960.0,1.0,1.0,32.0,10.138441611084454,0.0,1.0,3.518091133133655
NORTHEAST,Bâtiments Commerciaux et Administratifs,1960.0,1.0,1.0,32.0,10.121602701461098,0.0,1.0,4.984359762683993
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1985.0,1.0,6.0,84.0,0.393052058682781,0.0,1.0,3.434954478460289
NORTH,Bâtiments de Vente et de Services,2011.0,1.0,1.0,74.0,12.737233011950917,0.0,1.0,5.71929486628671
LAKE UNION,Bâtiments Commerciaux et Administratifs,1993.0,1.0,1.0,64.0,4.75610010718623,0.0,1.0,2.517696472610991
CENTRAL,Bâtiments Autres,1968.0,1.0,1.0,,2.3517145942606366,0.0,1.0,5.072670685015709
EAST,Bâtiments de Soins de Santé,2000.0,1.0,8.0,,0.7930061955033717,0.0,1.0,7.844032934894274
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,2005.0,1.0,4.0,,3.603676627864714,0.0,1.0,6.287914320688921
MAGNOLIA / QUEEN ANNE,Bâtiments de Vente et de Services,2003.0,1.0,4.0,23.0,2.766716366989781,0.0,1.0,4.560486578361451
LAKE UNION,Bâtiments Commerciaux et Administratifs,2012.0,1.0,11.0,97.0,1.719222684563238,0.0,1.0,5.1010242938239365
SOUTHEAST,Bâtiments Industriels et de Stockage,1988.0,1.0,2.0,99.0,11.256272530833073,0.0,1.0,2.803360380906535
NORTHEAST,Bâtiments Autres,1929.0,8.0,1.0,,10.069637449663299,0.0,1.0,6.310118258229183
NORTHWEST,Bâtiments Autres,2012.0,1.0,2.0,,11.992626557469798,0.0,1.0,6.431170038370847
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,2012.0,1.0,6.0,63.0,1.6768439685992202,0.0,1.0,4.533351898197619
GREATER DUWAMISH,Bâtiments Autres,2012.0,2.0,2.0,,8.066672949267009,0.0,1.0,3.66791114767774
EAST,Bâtiments Autres,2012.0,1.0,7.0,,0.7561497647710536,0.0,1.0,7.3768585029847085
NORTHEAST,Bâtiments de Soins de Santé,2013.0,1.0,8.0,58.0,7.3574276569182295,0.0,1.0,7.490356299418789
MAGNOLIA / QUEEN ANNE,Bâtiments de Vente et de Services,1918.0,1.0,3.0,67.0,2.8101007984693616,0.0,1.0,4.979557338525394
SOUTHWEST,Bâtiments Autres,1987.0,1.0,6.0,,6.340908579612903,0.0,1.0,5.7897766678230616
SOUTHWEST,Bâtiments de Vente et de Services,2011.0,1.0,1.0,78.0,4.819731246454791,0.0,1.0,5.868646984461759
DOWNTOWN,Bâtiments Commerciaux et Administratifs,1988.0,1.0,13.0,88.0,1.0689539570159423,0.421722406421039,0.578277593578961,5.002871903478422
NORTHEAST,Bâtiments Éducatifs et Culturels,2008.0,1.0,2.0,37.0,8.724573508607254,0.0,1.0,4.070564033556697
DOWNTOWN,Bâtiments Autres,1975.0,1.0,7.0,100.0,1.1450597304739527,0.3873002569503413,0.6126997430496587,5.675280114183489
LAKE UNION,Bâtiments de Soins de Santé,2013.0,1.0,8.0,,2.1375331686388988,0.3357273897129194,0.6642726102870806,6.993244664997552
EAST,Bâtiments Éducatifs et Culturels,2014.0,1.0,2.0,22.0,1.1202061073255898,0.0,1.0,3.962525987601253
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,2013.0,1.0,3.0,100.0,4.603793277603989,0.26857730270985425,0.7314226972901458,2.3513752571634776
DOWNTOWN,Bâtiments Commerciaux et Administratifs,2013.0,1.0,3.0,67.0,1.8364787294854237,0.23920398327535028,0.7607960167246497,3.0492730404820207
BALLARD,Bâtiments d'Hébergement,2013.0,1.0,4.0,62.0,7.744480234744181,0.36786842147448745,0.6321315785255126,3.2339614622862416
NORTHWEST,Bâtiments Éducatifs et Culturels,2014.0,1.0,2.0,82.0,14.06220240751352,0.0,1.0,3.168003494494444
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1962.0,1.0,1.0,,2.2605766724505836,0.0,1.0,4.0249944840873075
NORTHEAST,Bâtiments Autres,2013.0,1.0,6.0,,6.89670365543709,0.7843684943857061,0.21563150561429392,6.697972079369764
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,2014.0,1.0,7.0,,1.813544625350674,0.43955902359505444,0.5604409764049455,3.765840495250065
GREATER DUWAMISH,Bâtiments Autres,2014.0,1.0,2.0,,2.454941023700984,0.0,1.0,2.8408313123360287
GREATER DUWAMISH,Bâtiments Éducatifs et Culturels,2007.0,4.0,2.0,,7.050453185536525,0.0,1.0,4.6848128136402885
DELRIDGE,Bâtiments Autres,2010.0,1.0,2.0,,10.17065736408928,0.0,1.0,3.666889436222321
SOUTHEAST,Bâtiments Autres,2013.0,1.0,1.0,,10.102856772411851,0.0,1.0,6.127982101709497
EAST,Bâtiments Commerciaux et Administratifs,1912.0,1.0,2.0,,1.3710021158009182,0.0,1.0,3.414442608412176
EAST,Bâtiments Éducatifs et Culturels,1993.0,1.0,2.0,,1.6416276090858628,0.0,1.0,4.321480134805848
EAST,Bâtiments Éducatifs et Culturels,1925.0,1.0,3.0,,1.6438776138403606,0.0,1.0,7.156028420568794
EAST,Bâtiments de Soins de Santé,1920.0,1.0,8.0,74.0,0.6960582814600934,0.0,1.0,8.753357207381255
BALLARD,Bâtiments de Vente et de Services,2010.0,1.0,8.0,44.0,8.309043343955322,0.0,1.0,4.425804257019769
GREATER DUWAMISH,Bâtiments Autres,2014.0,1.0,1.0,,1.3334940463489178,0.0,1.0,2.468099531471619
SOUTHEAST,Bâtiments Autres,2009.0,1.0,1.0,,5.5791945665413385,0.0,1.0,3.9587157334201284
LAKE UNION,Bâtiments Commerciaux et Administratifs,2014.0,1.0,6.0,99.0,2.1383627672036285,0.0,1.0,5.369241704884735
SOUTHEAST,Bâtiments Industriels et de Stockage,2014.0,1.0,4.0,,4.976930871690074,0.13786178381571176,0.8621382161842882,2.3896797998449792
NORTHEAST,Bâtiments Autres,2014.0,1.0,3.0,,6.696347770237256,0.0,1.0,2.3758355547336385
EAST,Bâtiments Commerciaux et Administratifs,2015.0,1.0,5.0,,1.5351883771287693,0.0,1.0,4.189806245700679
MAGNOLIA / QUEEN ANNE,Bâtiments Commerciaux et Administratifs,2015.0,1.0,10.0,,2.7577499014829523,0.0,1.0,5.3715213588064525
DOWNTOWN,Bâtiments d'Hébergement,2015.0,1.0,14.0,89.0,1.2959868312627263,0.0,1.0,3.938080539747436
LAKE UNION,Bâtiments Commerciaux et Administratifs,2014.0,1.0,12.0,99.0,1.8863968655995553,0.3396282936205799,0.6603717063794201,4.998157772585143
GREATER DUWAMISH,Bâtiments Autres,2015.0,1.0,2.0,,2.350760710440556,0.0,1.0,4.532384416262439
LAKE UNION,Bâtiments Commerciaux et Administratifs,2015.0,1.0,12.0,98.0,2.012750537039605,0.3438333295407295,0.6561666704592706,5.313796937396423
LAKE UNION,Bâtiments Commerciaux et Administratifs,2014.0,1.0,13.0,98.0,1.9455163506871278,0.36828787938073065,0.6317121206192693,5.505981731013787
LAKE UNION,Bâtiments d'Hébergement,2014.0,1.0,4.0,72.0,5.626361390231444,0.3275352262602209,0.6724647737397791,4.882953426260625
GREATER DUWAMISH,Bâtiments Industriels et de Stockage,1955.0,1.0,1.0,37.0,6.86003036993127,0.08105980608620524,0.9189401939137948,5.0670156275323635
GREATER DUWAMISH,Bâtiments Commerciaux et Administratifs,1929.0,1.0,2.0,9.0,8.556254809895387,0.0,1.0,4.911183215124596
NORTHEAST,Bâtiments Autres,2013.0,1.0,1.0,,10.032501456409376,0.0,1.0,4.229021132213981
GREATER DUWAMISH,Bâtiments Éducatifs et Culturels,2015.0,1.0,3.0,77.0,2.757173587193851,0.0,1.0,2.3263016196113617
NORTHEAST,Bâtiments Éducatifs et Culturels,1962.0,1.0,1.0,,6.451599053870902,0.0,1.0,3.142858338444285
CENTRAL,Bâtiments Autres,2013.0,1.0,1.0,,2.7673034978752273,0.0,1.0,3.407179453339703
BALLARD,Bâtiments Autres,2010.0,1.0,1.0,,10.347518412443725,0.0,1.0,3.1780538303479458
NORTH,Bâtiments Autres,1949.0,1.0,1.0,,13.20845151123459,0.0,1.0,2.7324175575505043
BALLARD,Bâtiments Autres,1911.0,1.0,1.0,,8.746388975010872,0.0,1.0,3.2476576262936527
BALLARD,Bâtiments Autres,1972.0,1.0,1.0,,8.656402506989561,0.0,1.0,5.380726502788755
EAST,Bâtiments Autres,1912.0,1.0,1.0,,3.3155997246359377,0.0,1.0,5.56152742707533
DELRIDGE,Bâtiments Autres,1982.0,1.0,1.0,,7.784918584176566,0.0,1.0,3.0601145324832593
DOWNTOWN,Bâtiments Autres,2004.0,1.0,1.0,,1.2668863719825765,0.0,1.0,3.501645852958961
MAGNOLIA / QUEEN ANNE,Bâtiments Autres,1974.0,1.0,1.0,,3.9407737520716797,0.0,1.0,5.414053865030634
